ccode;country;year;imports;exports;alt_imports;alt_exports;source1;source2;version
41;Haiti;1989;291.55;152.64;-9;-9;1;1;3
41;Haiti;1990;524.77;171.45;-9;-9;1;1;3
41;Haiti;1991;688.48;164.41;-9;-9;1;1;3
41;Haiti;1992;392.24;42.14;-9;-9;1;1;3
41;Haiti;1993;437.84;46.77;-9;-9;1;1;3
41;Haiti;1994;381.63;14.38;-9;-9;1;1;3
41;Haiti;1995;975.03;35.69;-9;-9;1;1;3
41;Haiti;1996;898.74;52.97;-9;-9;1;1;3
41;Haiti;1997;986.38;60.92;-9;-9;1;1;3
41;Haiti;1998;1045.39;296.24;-9;-9;1;1;3
41;Haiti;1999;1158.26;317.18;-9;-9;1;1;3
41;Haiti;2000;736.65;324.42;-9;-9;1;1;3
41;Haiti;2001;748.55;293.68;-9;-9;1;1;3
41;Haiti;2002;757.83;284.3;-9;-9;1;1;3
41;Haiti;2003;744.93;372.73;-9;-9;1;1;3
41;Haiti;2004;897.45;425.27;-9;-9;1;1;3
41;Haiti;2005;1528.38;514.98;-9;-9;1;1;3
41;Haiti;2006;1894.56;577.97;-9;-9;1;1;3
41;Haiti;2007;2512.6;618.46;-9;-9;2;2;3
41;Haiti;2008;3072.45;600.73;-9;-9;2;2;3
41;Haiti;2009;2865.82;611.53;-9;-9;2;2;3
42;Dominican Republic;1894;2.9;5.4;-9;-9;2;2;3
42;Dominican Republic;1895;3;5;-9;-9;2;2;3
42;Dominican Republic;1896;3.4;4.4;-9;-9;2;2;3
42;Dominican Republic;1897;3.4;9.3;-9;-9;2;2;3
42;Dominican Republic;1898;3.4;11.6;-9;-9;2;2;3
42;Dominican Republic;1899;3.5;11;-9;-9;2;2;3
42;Dominican Republic;1900;3.4;11.6;-9;-9;2;2;3
42;Dominican Republic;1901;2.32;5.05;-9;-9;2;2;3
42;Dominican Republic;1902;2.43;5.51;-9;-9;2;2;3
42;Dominican Republic;1903;2.53;5.98;-9;-9;2;2;3
42;Dominican Republic;1904;2.73;6.88;-9;-9;2;2;3
42;Dominican Republic;1905;3.09;6.89;-9;-9;2;2;3
42;Dominican Republic;1906;4.28;6.54;-9;-9;2;2;3
42;Dominican Republic;1907;5.45;7.63;-9;-9;2;2;3
42;Dominican Republic;1908;4.9;9.6;-9;-9;2;2;3
42;Dominican Republic;1909;4.4;8.6;-9;-9;2;2;3
42;Dominican Republic;1910;6.3;10.8;-9;-9;2;2;3
42;Dominican Republic;1911;6.9;11;-9;-9;2;2;3
42;Dominican Republic;1912;8.19;12.39;-9;-9;2;2;3
42;Dominican Republic;1913;9.27;10.47;-9;-9;2;2;3
42;Dominican Republic;1914;6.54;10.3;-9;-9;2;2;3
42;Dominican Republic;1915;8.82;14.72;-9;-9;2;2;3
42;Dominican Republic;1916;11.1;20.8;-9;-9;2;2;3
42;Dominican Republic;1925;25.33;26.77;-9;-9;2;2;3
42;Dominican Republic;1926;23.67;24.89;-9;-9;2;2;3
42;Dominican Republic;1927;27.78;31.17;-9;-9;2;2;3
42;Dominican Republic;1928;26.78;28.75;-9;-9;2;2;3
42;Dominican Republic;1929;22.72;23.73;-9;-9;2;2;3
42;Dominican Republic;1930;15.22;18.55;-9;-9;2;2;3
42;Dominican Republic;1931;10.19;13.1;-9;-9;2;2;3
42;Dominican Republic;1932;7.8;11;-9;-9;2;2;3
42;Dominican Republic;1933;9.3;9.39;-9;-9;2;2;3
42;Dominican Republic;1934;10.6;12.6;-9;-9;2;2;3
42;Dominican Republic;1935;10;16;-9;-9;2;2;3
42;Dominican Republic;1936;9.89;14.8;-9;-9;2;2;3
42;Dominican Republic;1937;11.69;17.89;-9;-9;2;2;3
42;Dominican Republic;1938;11;15;-9;-9;2;2;3
42;Dominican Republic;1939;11.6;18.39;-9;-9;2;2;3
42;Dominican Republic;1940;10.5;18;-9;-9;2;2;3
42;Dominican Republic;1941;11.69;16.6;-9;-9;2;2;3
42;Dominican Republic;1942;11.5;19.79;-9;-9;2;2;3
42;Dominican Republic;1943;14.39;36.2;-9;-9;2;2;3
42;Dominican Republic;1944;18.5;60.2;-9;-9;2;2;3
42;Dominican Republic;1945;18.1;43.5;-9;-9;2;2;3
42;Dominican Republic;1946;27.7;64.8;-9;-9;2;2;3
42;Dominican Republic;1947;53.4;83.19;-9;-9;2;2;3
42;Dominican Republic;1948;70.84;81.5;-9;-9;1;1;3
42;Dominican Republic;1949;49.06;72.3;-9;-9;1;1;3
42;Dominican Republic;1950;46.75;85;-9;-9;1;1;3
42;Dominican Republic;1951;62.59;116.8;-9;-9;1;1;3
42;Dominican Republic;1952;105.27;114.5;-9;-9;1;1;3
42;Dominican Republic;1953;95.26;104.8;-9;-9;1;1;3
42;Dominican Republic;1954;90.86;119.8;-9;-9;1;1;3
42;Dominican Republic;1955;107.47;114.7;-9;-9;1;1;3
42;Dominican Republic;1956;119.13;123.9;-9;-9;1;1;3
42;Dominican Republic;1957;117;161;-9;-9;2;2;3
42;Dominican Republic;1958;130;136;-9;-9;2;1;3
42;Dominican Republic;1959;128.26;128.6;-9;-9;1;1;3
42;Dominican Republic;1960;95.92;180.2;-9;-9;1;1;3
42;Dominican Republic;1961;76.34;141.8;-9;-9;1;1;3
42;Dominican Republic;1962;58;172.82;-9;-9;1;1;3
42;Dominican Republic;1963;175.06;174.68;-9;-9;1;1;3
42;Dominican Republic;1964;192;171.79;-9;-9;2;1;3
42;Dominican Republic;1965;87.77;124.22;-9;-9;1;1;3
42;Dominican Republic;1966;111.71;137.76;-9;-9;1;1;3
42;Dominican Republic;1967;192.07;156.9;-9;-9;1;1;3
42;Dominican Republic;1968;217.95;164.94;-9;-9;1;1;3
42;Dominican Republic;1969;217;182.6;-9;-9;2;1;3
42;Dominican Republic;1970;278;213.57;-9;-9;2;1;3
42;Dominican Republic;1971;310;243.02;-9;-9;2;1;3
42;Dominican Republic;1972;321;347.44;-9;-9;2;1;3
42;Dominican Republic;1973;485;442.12;-9;-9;2;1;3
42;Dominican Republic;1974;774;635.8;-9;-9;2;1;3
42;Dominican Republic;1975;889;893.86;-9;-9;2;1;3
42;Dominican Republic;1976;878;716.15;-9;-9;2;1;3
42;Dominican Republic;1977;925.69;771.77;-9;-9;1;1;3
42;Dominican Republic;1978;941.8;673.42;-9;-9;1;1;3
42;Dominican Republic;1979;1161.2;874.85;-9;-9;1;1;3
42;Dominican Republic;1980;1573.69;964.35;-9;-9;1;1;3
42;Dominican Republic;1981;1556.02;1181.12;-9;-9;1;1;3
42;Dominican Republic;1982;1375.22;809.04;-9;-9;1;1;3
42;Dominican Republic;1983;1405.45;803.62;-9;-9;1;1;3
42;Dominican Republic;1984;1382.72;874.85;-9;-9;1;1;3
42;Dominican Republic;1985;1415.2;775.78;-9;-9;1;1;3
42;Dominican Republic;1986;1504.16;729.39;-9;-9;1;1;3
42;Dominican Republic;1987;1721.5;733.11;-9;-9;1;1;3
42;Dominican Republic;1988;1768.8;930.54;-9;-9;1;1;3
42;Dominican Republic;1989;2171.07;956.36;-9;-9;1;1;3
42;Dominican Republic;1990;2194.17;743.81;-9;-9;1;1;3
42;Dominican Republic;1991;2308.52;660.73;-9;-9;1;1;3
42;Dominican Republic;1992;2726.78;566.11;-9;-9;1;1;3
42;Dominican Republic;1993;3067.11;567.78;-9;-9;1;1;3
42;Dominican Republic;1994;5129.57;3364.28;-9;-9;1;1;3
42;Dominican Republic;1995;5445.76;3438.48;-9;-9;1;1;3
42;Dominican Republic;1996;6304.47;3922.67;-9;-9;1;1;3
42;Dominican Republic;1997;7624.73;4779.49;-9;-9;1;1;3
42;Dominican Republic;1998;8352.78;4980.5;-9;-9;1;1;3
42;Dominican Republic;1999;8844.03;5136.71;-9;-9;1;1;3
42;Dominican Republic;2000;10426.4;5736.67;-9;-9;1;1;3
42;Dominican Republic;2001;9662.61;5332.83;-9;-9;1;1;3
42;Dominican Republic;2002;9161.79;4509.19;-9;-9;1;1;3
42;Dominican Republic;2003;8007.9;4877.43;-9;-9;1;1;3
42;Dominican Republic;2004;9185.98;5265.59;-9;-9;1;1;3
42;Dominican Republic;2005;10831;5436.96;-9;-9;1;1;3
42;Dominican Republic;2006;12665.5;5814.6;-9;-9;1;1;3
42;Dominican Republic;2007;14956.6;7160.84;-9;-9;2;2;3
42;Dominican Republic;2008;17593.3;6748.57;-9;-9;2;2;3
42;Dominican Republic;2009;13486.2;5519.63;-9;-9;2;2;3
51;Jamaica;1962;222.9;180.7;-9;-9;1;1;3
51;Jamaica;1963;225.3;202.8;-9;-9;1;1;3
51;Jamaica;1964;281.7;217.5;-9;-9;1;1;3
51;Jamaica;1965;294.8;213.6;-9;-9;1;1;3
51;Jamaica;1966;321.3;225.2;-9;-9;1;1;3
51;Jamaica;1967;348.4;222.1;-9;-9;1;1;3
51;Jamaica;1968;383;219.2;-9;-9;1;1;3
51;Jamaica;1969;442.11;280.74;-9;-9;1;1;3
51;Jamaica;1970;525.27;341.5;-9;-9;1;1;3
51;Jamaica;1971;556.41;343.6;-9;-9;1;1;3
51;Jamaica;1972;610.75;374.68;-9;-9;1;1;3
51;Jamaica;1973;664.48;390.19;-9;-9;1;1;3
51;Jamaica;1974;935.87;730.66;-9;-9;1;1;3
51;Jamaica;1975;1124;783.94;-9;-9;1;1;3
51;Jamaica;1976;933.32;608.29;-9;-9;1;1;3
51;Jamaica;1977;862.56;745.83;-9;-9;1;1;3
51;Jamaica;1978;984.8;751.1;-9;-9;1;1;3
51;Jamaica;1979;1001.97;819.49;-9;-9;1;1;3
51;Jamaica;1980;1178.07;964.65;-9;-9;1;1;3
51;Jamaica;1981;1472.61;973.98;-9;-9;1;1;3
51;Jamaica;1982;1381.09;767.38;-9;-9;1;1;3
51;Jamaica;1983;1280.93;685.74;-9;-9;1;1;3
51;Jamaica;1984;1183.31;744;-9;-9;1;1;3
51;Jamaica;1985;1143.6;568.56;-9;-9;1;1;3
51;Jamaica;1986;969.09;582.96;-9;-9;1;1;3
51;Jamaica;1987;1234.27;708.43;-9;-9;1;1;3
51;Jamaica;1988;1449.37;861.25;-9;-9;1;1;3
51;Jamaica;1989;1826.15;981.82;-9;-9;1;1;3
51;Jamaica;1990;1866.55;1133.11;-9;-9;1;1;3
51;Jamaica;1991;1797.79;1173.38;-9;-9;1;1;3
51;Jamaica;1992;1854.84;1365.01;-9;-9;1;1;3
51;Jamaica;1993;2203.84;1511.68;-9;-9;1;1;3
51;Jamaica;1994;2185.36;1649.81;-9;-9;1;1;3
51;Jamaica;1995;2891.03;1849.02;-9;-9;1;1;3
51;Jamaica;1996;2927.01;1972.96;-9;-9;1;1;3
51;Jamaica;1997;3069.44;1896.02;-9;-9;1;1;3
51;Jamaica;1998;2991.78;1316.3;-9;-9;1;1;3
51;Jamaica;1999;2952.33;1245.34;-9;-9;1;1;3
51;Jamaica;2000;3307.21;1301.23;-9;-9;1;1;3
51;Jamaica;2001;3402.44;1227.73;-9;-9;1;1;3
51;Jamaica;2002;3566.32;1118.74;-9;-9;1;1;3
51;Jamaica;2003;3672.2;1194.78;-9;-9;1;1;3
51;Jamaica;2004;3952.87;1405.41;-9;-9;1;1;3
51;Jamaica;2005;4736.06;1531.72;-9;-9;1;1;3
51;Jamaica;2006;5646.43;1983.5;-9;-9;1;1;3
51;Jamaica;2007;6749.8;2221.88;-9;-9;2;2;3
51;Jamaica;2008;8467.15;2438.81;-9;-9;2;2;3
51;Jamaica;2009;5088.69;1315.25;-9;-9;2;2;3
52;Trinidad and Tobago;1962;353.2;345.8;-9;-9;1;1;3
52;Trinidad and Tobago;1963;375.4;373.3;-9;-9;1;1;3
52;Trinidad and Tobago;1964;422.8;405;-9;-9;1;1;3
52;Trinidad and Tobago;1965;474.4;401.8;-9;-9;1;1;3
52;Trinidad and Tobago;1966;457.6;431.3;-9;-9;1;1;3
52;Trinidad and Tobago;1967;411.2;434.6;-9;-9;1;1;3
52;Trinidad and Tobago;1968;420;456.2;-9;-9;1;1;3
52;Trinidad and Tobago;1969;484.37;463.31;-9;-9;1;1;3
52;Trinidad and Tobago;1970;543.71;480.42;-9;-9;1;1;3
52;Trinidad and Tobago;1971;657.12;518.44;-9;-9;1;1;3
52;Trinidad and Tobago;1972;764.69;556.62;-9;-9;1;1;3
52;Trinidad and Tobago;1973;788.39;694.53;-9;-9;1;1;3
52;Trinidad and Tobago;1974;1847.25;2027.86;-9;-9;1;1;3
52;Trinidad and Tobago;1975;1471.8;1774.75;-9;-9;1;1;3
52;Trinidad and Tobago;1976;1967.93;2205.28;-9;-9;1;1;3
52;Trinidad and Tobago;1977;1788.79;2175.63;-9;-9;1;1;3
52;Trinidad and Tobago;1978;1961;2018.1;-9;-9;1;1;3
52;Trinidad and Tobago;1979;2082.63;2603.85;-9;-9;1;1;3
52;Trinidad and Tobago;1980;3158.88;3902.69;-9;-9;1;1;3
52;Trinidad and Tobago;1981;3101.27;3754.79;-9;-9;1;1;3
52;Trinidad and Tobago;1982;3564.17;3083.61;-9;-9;1;1;3
52;Trinidad and Tobago;1983;2502.78;2343.46;-9;-9;1;1;3
52;Trinidad and Tobago;1984;1901.85;2128.76;-9;-9;1;1;3
52;Trinidad and Tobago;1985;1588.29;2197.71;-9;-9;1;1;3
52;Trinidad and Tobago;1986;1332.11;1371.51;-9;-9;1;1;3
52;Trinidad and Tobago;1987;1165.96;1463.91;-9;-9;1;1;3
52;Trinidad and Tobago;1988;1128.23;1386.74;-9;-9;1;1;3
52;Trinidad and Tobago;1989;1244.29;1551.55;-9;-9;1;1;3
52;Trinidad and Tobago;1990;1229.62;1985.6;-9;-9;1;1;3
52;Trinidad and Tobago;1991;1647.1;1981.93;-9;-9;1;1;3
52;Trinidad and Tobago;1992;1430.29;1858.37;-9;-9;1;1;3
52;Trinidad and Tobago;1993;1386.85;1628.71;-9;-9;1;1;3
52;Trinidad and Tobago;1994;1211.83;2426.79;-9;-9;1;1;3
52;Trinidad and Tobago;1995;1967.75;3056.36;-9;-9;1;1;3
52;Trinidad and Tobago;1996;2147.24;2500.42;-9;-9;1;1;3
52;Trinidad and Tobago;1997;3028.1;2543.86;-9;-9;1;1;3
52;Trinidad and Tobago;1998;3009.17;2263.83;-9;-9;1;1;3
52;Trinidad and Tobago;1999;2742.99;2804.82;-9;-9;1;1;3
52;Trinidad and Tobago;2000;2352.87;3040.94;-9;-9;1;1;3
52;Trinidad and Tobago;2001;3561.46;4284.94;-9;-9;1;1;3
52;Trinidad and Tobago;2002;3660.41;3850.77;-9;-9;1;1;3
52;Trinidad and Tobago;2003;3648.58;6560.16;-9;-9;1;1;3
52;Trinidad and Tobago;2004;5069.67;8459.23;-9;-9;1;1;3
52;Trinidad and Tobago;2005;5367.87;11121;-9;-9;1;1;3
52;Trinidad and Tobago;2006;6016.86;13483.7;-9;-9;1;1;3
52;Trinidad and Tobago;2007;6836.45;15001.2;-9;-9;2;2;3
52;Trinidad and Tobago;2008;9334.76;19281.7;-9;-9;2;2;3
52;Trinidad and Tobago;2009;6704.08;12004.4;-9;-9;2;2;3
53;Barbados;1966;76.9;42.9;-9;-9;1;1;3
53;Barbados;1967;79.79;42.43;-9;-9;1;1;3
53;Barbados;1968;83.3;36.6;-9;-9;1;1;3
53;Barbados;1969;97;37;-9;-9;2;2;3
53;Barbados;1970;138.81;45.52;-9;-9;1;1;3
53;Barbados;1971;132.54;43.35;-9;-9;1;1;3
53;Barbados;1972;141.56;44.81;-9;-9;1;1;3
53;Barbados;1973;168.55;53.54;-9;-9;1;1;3
53;Barbados;1974;204.14;84.74;-9;-9;1;1;3
53;Barbados;1975;216;106.49;-9;-9;1;1;3
53;Barbados;1976;236.85;86.38;-9;-9;1;1;3
53;Barbados;1977;273.43;95.39;-9;-9;1;1;3
53;Barbados;1978;312.58;129.83;-9;-9;1;1;3
53;Barbados;1979;424.27;150.83;-9;-9;1;1;3
53;Barbados;1980;513.02;214.68;-9;-9;1;1;3
53;Barbados;1981;570.79;194.22;-9;-9;1;1;3
53;Barbados;1982;552.91;257.71;-9;-9;1;1;3
53;Barbados;1983;625.26;321.09;-9;-9;1;1;3
53;Barbados;1984;656.9;389.7;-9;-9;1;1;3
53;Barbados;1985;607.3;346.06;-9;-9;1;1;3
53;Barbados;1986;587.13;274.06;-9;-9;1;1;3
53;Barbados;1987;514.61;155.43;-9;-9;1;1;3
53;Barbados;1988;578.97;173.96;-9;-9;1;1;3
53;Barbados;1989;677.83;195.32;-9;-9;1;1;3
53;Barbados;1990;700.36;209.35;-9;-9;1;1;3
53;Barbados;1991;700.9;206.2;-9;-9;1;1;3
53;Barbados;1992;552.96;164.89;-9;-9;1;1;3
53;Barbados;1993;574.03;135.35;-9;-9;1;1;3
53;Barbados;1994;608;148.04;-9;-9;1;1;3
53;Barbados;1995;764.64;239.94;-9;-9;1;1;3
53;Barbados;1996;828.96;278.96;-9;-9;1;1;3
53;Barbados;1997;995.5;282.94;-9;-9;1;1;3
53;Barbados;1998;1021.88;253.14;-9;-9;1;1;3
53;Barbados;1999;1108.16;263.81;-9;-9;1;1;3
53;Barbados;2000;1156.12;273.03;-9;-9;1;1;3
53;Barbados;2001;1068.63;259.34;-9;-9;1;1;3
53;Barbados;2002;1070.77;241.48;-9;-9;1;1;3
53;Barbados;2003;1202.1;193.02;-9;-9;1;1;3
53;Barbados;2004;1476.15;208.94;-9;-9;1;1;3
53;Barbados;2005;1599.57;259.96;-9;-9;1;1;3
53;Barbados;2006;1658.03;286.84;-9;-9;1;1;3
53;Barbados;2007;1682.07;399.66;-9;-9;2;2;3
53;Barbados;2008;2033.01;444.48;-9;-9;2;2;3
53;Barbados;2009;1571.01;318.21;-9;-9;2;2;3
54;Dominica;1978;28.43;15.89;-9;-9;1;1;3
54;Dominica;1979;22.21;9.4;-9;-9;1;1;3
54;Dominica;1980;47.68;9.74;-9;-9;1;1;3
54;Dominica;1981;38.07;32.48;-9;-9;1;1;3
54;Dominica;1982;47.48;25.56;-9;-9;1;1;3
54;Dominica;1983;45.07;27.47;-9;-9;1;1;3
54;Dominica;1984;57.85;25.66;-9;-9;1;1;3
54;Dominica;1985;55.32;28.43;-9;-9;1;1;3
54;Dominica;1986;55.81;43.48;-9;-9;1;1;3
54;Dominica;1987;66.38;48.05;-9;-9;1;1;3
54;Dominica;1988;87.53;55.55;-9;-9;1;1;3
54;Dominica;1989;107.08;45.13;-9;-9;1;1;3
54;Dominica;1990;117.92;55.03;-9;-9;1;1;3
54;Dominica;1991;122.66;53.03;-9;-9;1;1;3
54;Dominica;1992;109.35;54.05;-9;-9;1;1;3
54;Dominica;1993;97.08;48.77;-9;-9;1;1;3
54;Dominica;1994;99.76;48.4;-9;-9;1;1;3
54;Dominica;1995;121.49;46.64;-9;-9;1;1;3
54;Dominica;1996;134.87;53.09;-9;-9;1;1;3
54;Dominica;1997;134.5;51.35;-9;-9;1;1;3
54;Dominica;1998;132.22;61.1;-9;-9;1;1;3
54;Dominica;1999;140.23;54.67;-9;-9;1;1;3
54;Dominica;2000;147.28;54.08;-9;-9;1;1;3
54;Dominica;2001;130.9;43.52;-9;-9;1;1;3
54;Dominica;2002;206.87;60.7;-9;-9;1;1;3
54;Dominica;2003;203.56;62.45;-9;-9;1;1;3
54;Dominica;2004;226.78;69.48;-9;-9;1;1;3
54;Dominica;2005;264.97;85.57;-9;-9;1;1;3
54;Dominica;2006;307.32;103.7;-9;-9;1;1;3
54;Dominica;2007;378.59;115.99;-9;-9;2;2;3
54;Dominica;2008;686.96;193.23;-9;-9;2;2;3
54;Dominica;2009;406.3;167.01;-9;-9;2;2;3
55;Grenada;1974;18.47;8.29;-9;-9;1;1;3
55;Grenada;1975;24.25;12.11;-9;-9;1;1;3
55;Grenada;1976;25.34;12.75;-9;-9;1;1;3
55;Grenada;1977;31.38;13.92;-9;-9;2;1;3
55;Grenada;1978;35.72;17.12;-9;-9;1;1;3
55;Grenada;1979;44.68;21.71;-9;-9;1;1;3
55;Grenada;1980;56.23;17.93;-9;-9;1;1;3
55;Grenada;1981;60.74;19.33;-9;-9;1;1;3
55;Grenada;1982;63.98;18.84;-9;-9;1;1;3
55;Grenada;1983;57.22;18.78;-9;-9;1;1;3
55;Grenada;1984;55.96;17.72;-9;-9;1;1;3
55;Grenada;1985;69.26;21.85;-9;-9;1;1;3
55;Grenada;1986;83.5;26.43;-9;-9;1;1;3
55;Grenada;1987;88.67;29.8;-9;-9;1;1;3
55;Grenada;1988;92.16;28.52;-9;-9;1;1;3
55;Grenada;1989;100.86;25.05;-9;-9;1;1;3
55;Grenada;1990;108.94;21.33;-9;-9;1;1;3
55;Grenada;1991;117.26;28.5;-9;-9;1;1;3
55;Grenada;1992;102.39;59.48;-9;-9;1;1;3
55;Grenada;1993;126.62;23.3;-9;-9;1;1;3
55;Grenada;1994;119.66;24.1;-9;-9;1;1;3
55;Grenada;1995;130.04;22.84;-9;-9;1;1;3
55;Grenada;1996;154.43;20.78;-9;-9;1;1;3
55;Grenada;1997;172.5;25.9;-9;-9;1;1;3
55;Grenada;1998;203.29;41.99;-9;-9;1;1;3
55;Grenada;1999;204.89;69.4;-9;-9;1;1;3
55;Grenada;2000;245.64;77.19;-9;-9;1;1;3
55;Grenada;2001;203.97;75.01;-9;-9;1;1;3
55;Grenada;2002;202.81;50.88;-9;-9;1;1;3
55;Grenada;2003;243.8;45.02;-9;-9;1;1;3
55;Grenada;2004;272.46;40.12;-9;-9;1;1;3
55;Grenada;2005;337.17;47.61;-9;-9;1;1;3
55;Grenada;2006;353.52;39.63;-9;-9;1;1;3
55;Grenada;2007;397.24;67.97;-9;-9;2;2;3
55;Grenada;2008;425.49;62.64;-9;-9;2;2;3
55;Grenada;2009;359.44;54.47;-9;-9;2;2;3
56;St. Lucia;1979;78;28;-9;-9;2;2;3
56;St. Lucia;1980;123.8;46.04;-9;-9;2;2;3
56;St. Lucia;1981;33.11;33.7;-9;-9;1;1;3
56;St. Lucia;1982;27.78;34.02;-9;-9;1;1;3
56;St. Lucia;1983;23.18;39.35;-9;-9;1;1;3
56;St. Lucia;1984;29.66;41.66;-9;-9;1;1;3
56;St. Lucia;1985;42.7;56.84;-9;-9;1;1;3
56;St. Lucia;1986;66.8;102.71;-9;-9;1;1;3
56;St. Lucia;1987;79.92;78.02;-9;-9;1;1;3
56;St. Lucia;1988;185.6;143.49;-9;-9;1;1;3
56;St. Lucia;1989;199.73;120.96;-9;-9;1;1;3
56;St. Lucia;1990;199.77;145.77;-9;-9;1;1;3
56;St. Lucia;1991;222.36;116.99;-9;-9;1;1;3
56;St. Lucia;1992;306.34;124.02;-9;-9;1;1;3
56;St. Lucia;1993;300.19;119.62;-9;-9;1;1;3
56;St. Lucia;1994;302.64;94.36;-9;-9;1;1;3
56;St. Lucia;1995;306.57;108.97;-9;-9;1;1;3
56;St. Lucia;1996;312.6;79.55;-9;-9;1;1;3
56;St. Lucia;1997;332.22;62.02;-9;-9;1;1;3
56;St. Lucia;1998;335.2;62.17;-9;-9;1;1;3
56;St. Lucia;1999;354.55;55.64;-9;-9;1;1;3
56;St. Lucia;2000;349.99;45.16;-9;-9;1;1;3
56;St. Lucia;2001;526.86;84.01;-9;-9;1;1;3
56;St. Lucia;2002;567.4;68.25;-9;-9;1;1;3
56;St. Lucia;2003;346.87;52.14;-9;-9;1;1;3
56;St. Lucia;2004;378.2;82.36;-9;-9;1;1;3
56;St. Lucia;2005;667.74;163.53;-9;-9;1;1;3
56;St. Lucia;2006;850.65;289.88;-9;-9;1;1;3
56;St. Lucia;2007;1944.66;133.28;-9;-9;2;2;3
56;St. Lucia;2008;5323.55;125.72;-9;-9;2;2;3
56;St. Lucia;2009;3186.13;170.81;-9;-9;2;2;3
57;St. Vincent and the Grenadines;1979;46.33;14.79;-9;-9;1;1;3
57;St. Vincent and the Grenadines;1980;57.1;15.44;-9;-9;1;1;3
57;St. Vincent and the Grenadines;1981;58.19;24.05;-9;-9;1;1;3
57;St. Vincent and the Grenadines;1982;65.12;32.24;-9;-9;1;1;3
57;St. Vincent and the Grenadines;1983;70.37;41.05;-9;-9;1;1;3
57;St. Vincent and the Grenadines;1984;22;18.3;-9;-9;1;1;3
57;St. Vincent and the Grenadines;1985;29.05;29.58;-9;-9;1;1;3
57;St. Vincent and the Grenadines;1986;87.3;63.84;-9;-9;1;1;3
57;St. Vincent and the Grenadines;1987;97.99;51.66;-9;-9;1;1;3
57;St. Vincent and the Grenadines;1988;122.24;85.25;-9;-9;1;1;3
57;St. Vincent and the Grenadines;1989;127.47;74.6;-9;-9;1;1;3
57;St. Vincent and the Grenadines;1990;135.95;82.72;-9;-9;1;1;3
57;St. Vincent and the Grenadines;1991;139.68;67.12;-9;-9;1;1;3
57;St. Vincent and the Grenadines;1992;124.56;78.87;-9;-9;1;1;3
57;St. Vincent and the Grenadines;1993;134.85;57.86;-9;-9;1;1;3
57;St. Vincent and the Grenadines;1994;129.9;50.37;-9;-9;1;1;3
57;St. Vincent and the Grenadines;1995;136.32;44.53;-9;-9;1;1;3
57;St. Vincent and the Grenadines;1996;146.21;52.89;-9;-9;1;1;3
57;St. Vincent and the Grenadines;1997;172.13;46.06;-9;-9;1;1;3
57;St. Vincent and the Grenadines;1998;192.16;49.65;-9;-9;1;1;3
57;St. Vincent and the Grenadines;1999;200.76;49.4;-9;-9;1;1;3
57;St. Vincent and the Grenadines;2000;161.67;50.59;-9;-9;1;1;3
57;St. Vincent and the Grenadines;2001;171.83;41.62;-9;-9;1;1;3
57;St. Vincent and the Grenadines;2002;178.49;39.3;-9;-9;1;1;3
57;St. Vincent and the Grenadines;2003;201.26;38.09;-9;-9;1;1;3
57;St. Vincent and the Grenadines;2004;225.22;36.61;-9;-9;1;1;3
57;St. Vincent and the Grenadines;2005;240.53;39.88;-9;-9;1;1;3
57;St. Vincent and the Grenadines;2006;568.4;191.64;-9;-9;1;1;3
57;St. Vincent and the Grenadines;2007;584.37;186.82;-9;-9;2;2;3
57;St. Vincent and the Grenadines;2008;756.82;297.37;-9;-9;2;2;3
57;St. Vincent and the Grenadines;2009;649.09;203.84;-9;-9;2;2;3
58;Antigua & Barbuda;1981;21.6;9.1;-9;-9;2;2;3
58;Antigua & Barbuda;1982;30.39;13.19;-9;-9;2;2;3
58;Antigua & Barbuda;1983;26.29;11.3;-9;-9;2;2;3
58;Antigua & Barbuda;1984;42.29;5.59;-9;-9;2;2;3
58;Antigua & Barbuda;1985;55.09;7.3;-9;-9;2;2;3
58;Antigua & Barbuda;1986;82.4;5.19;-9;-9;2;2;3
58;Antigua & Barbuda;1987;94.19;13.1;-9;-9;2;2;3
58;Antigua & Barbuda;1988;167.89;31.6;-9;-9;2;2;3
58;Antigua & Barbuda;1989;190.19;36.5;-9;-9;2;2;3
58;Antigua & Barbuda;1990;175.8;31.6;-9;-9;2;2;3
58;Antigua & Barbuda;1991;195.6;25;-9;-9;2;2;3
58;Antigua & Barbuda;1992;197.89;15.5;-9;-9;2;2;3
58;Antigua & Barbuda;1993;-9;-9;-9;-9;1;1;3
58;Antigua & Barbuda;1994;-9;-9;-9;-9;1;1;3
58;Antigua & Barbuda;1995;-9;-9;-9;-9;1;1;3
58;Antigua & Barbuda;1996;-9;-9;-9;-9;1;1;3
58;Antigua & Barbuda;1997;-9;-9;-9;-9;1;1;3
58;Antigua & Barbuda;1998;-9;-9;-9;-9;1;1;3
58;Antigua & Barbuda;1999;-9;-9;-9;-9;1;1;3
58;Antigua & Barbuda;2000;-9;-9;-9;-9;1;1;3
58;Antigua & Barbuda;2001;-9;-9;-9;-9;1;1;3
58;Antigua & Barbuda;2002;-9;-9;-9;-9;1;1;3
58;Antigua & Barbuda;2003;-9;-9;-9;-9;1;1;3
58;Antigua & Barbuda;2004;-9;-9;-9;-9;1;1;3
58;Antigua & Barbuda;2005;-9;-9;-9;-9;1;1;3
